lon,lat,OBJECTID,geo_MAT_Status,geo_MAT_ST_NUMBER,geo_MAT_PREDIR,geo_MAT_ST_NAME,geo_MAT_SUFFIX,geo_MAT_POSTDIR,centroid_BUILD_STREET,unit,address,geo_MAT_MasterAddressID
-78.50126962,38.0421222,8951051,,10, ,UNIVERSITY,CIR, ,UNIVERSITY CIR,13,10 UNIVERSITY CIR #13,87452
-78.50126962,38.0421222,8951052,,10, ,UNIVERSITY,CIR, ,UNIVERSITY CIR,14,10 UNIVERSITY CIR #14,87453
-78.50126962,38.0421222,8951053,,10, ,UNIVERSITY,CIR, ,UNIVERSITY CIR,15,10 UNIVERSITY CIR #15,87454
-78.50169521,38.04130862,8951054,,68, ,UNIVERSITY,WAY, ,UNIVERSITY WAY,3,68 UNIVERSITY WAY #3,87455
-78.50169521,38.04130862,8951055,,68, ,UNIVERSITY,WAY, ,UNIVERSITY WAY,4A,68 UNIVERSITY WAY #4A,87456
-78.46050272,38.03674069,8951056,,902, ,COLEMAN,ST, ,COLEMAN ST,A,902 COLEMAN ST #A,87457
-78.51445314,38.02581316,8951057,,2112, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,8,2112 JEFFERSON PARK AVE #8,87458
-78.50069166,38.02837483,8951058,,1205, ,KING,ST, ,KING ST,,1205 KING ST,87459
-78.5000644,38.02853418,8951059,,1112, ,KING,ST, ,KING ST,,1112 KING ST,87460
-78.46841722,38.03176272,8951060,,1122,E,HIGH,ST, ,E HIGH ST,,1122 E HIGH ST,87461
-78.46655284,38.03179062,8951061,,1142,E,HIGH,ST, ,E HIGH ST,,1142 E HIGH ST,87462
-78.47015205,38.03160363,8951062,,1100,E,HIGH,ST, ,E HIGH ST,,1100 E HIGH ST,87463
-78.47069533,38.02936924,8951063,,1107,E,JEFFERSON,ST, ,E JEFFERSON ST,,1107 E JEFFERSON ST,87464
-78.47268598,38.02965065,8951064,,1002,E,JEFFERSON,ST, ,E JEFFERSON ST,,1002 E JEFFERSON ST,87465
-78.47144329,38.02922969,8951065,,1100,E,JEFFERSON,ST, ,E JEFFERSON ST,,1100 E JEFFERSON ST,87466
-78.47107452,38.02913561,8951066,,1108,E,JEFFERSON,ST, ,E JEFFERSON ST,,1108 E JEFFERSON ST,87467
-78.47937319,38.02669803,8951067,,601, ,HINTON,AVE, ,HINTON AVE,,601 HINTON AVE,87468
-78.49515004,38.02497437,8951068,,609, ,PROSPECT,AVE, ,PROSPECT AVE,,609 PROSPECT AVE,87260
-78.49469165,38.02501588,8951069,,634, ,PROSPECT,AVE, ,PROSPECT AVE,,634 PROSPECT AVE,87261
-78.49565879,38.024592,8951070,,703, ,ORANGEDALE,AVE, ,ORANGEDALE AVE,,703 ORANGEDALE AVE,87262
-78.47132213,38.03965502,8951071,,610, ,250,BYP, ,250 BYP,,610 250 BYP,87263
-78.47101527,38.03954073,8951072,,616, ,250,BYP, ,250 BYP,,616 250 BYP,87264
-78.47224413,38.01670365,8951073,,953, ,RIVES,ST, ,RIVES ST,,953 RIVES ST,87265
-78.50158691,38.04745377,8951074,,1867, ,WINSTON,RD, ,WINSTON RD,,1867 WINSTON RD,87266
-78.50097517,38.04713304,8951075,,1859, ,WINSTON,RD, ,WINSTON RD,,1859 WINSTON RD,87267
-78.48866558,38.02212007,8951076,,200, ,LANKFORD,AVE, ,LANKFORD AVE,,200 LANKFORD AVE,87478
-78.49474201,38.01756235,8951077,,171,,BROOKWOOD,DR,,BROOKWOOD DR,,171 BROOKWOOD DR,87479
-78.49471797,38.01755034,8951078,,173,,BROOKWOOD,DR,,BROOKWOOD DR,,173 BROOKWOOD DR,87480
-78.49620581,38.01820041,8951079,,1048,,5TH,ST,SW,5TH ST SW,,1048 5TH ST SW,87481
-78.49623,38.0181699,8951080,,1050,,5TH,ST,SW,5TH ST SW,,1050 5TH ST SW,87482
-78.49625419,38.01813939,8951081,,1052,,5TH,ST,SW,5TH ST SW,,1052 5TH ST SW,87483
-78.47549936,38.02246369,8951082,,912,,MONTICELLO,AVE,,MONTICELLO AVE,,912 MONTICELLO AVE,87484
-78.49014574,38.0233442,8951083,,229,,LANKFORD,AVE,,LANKFORD AVE,,229 LANKFORD AVE,87485
-78.46028134,38.0439565,8951084,,1116, ,ST CHARLES,CT, ,ST CHARLES CT,,1116 ST CHARLES CT,87486
-78.47526595,38.02174713,8951085,,915, ,BOLLING,AVE, ,BOLLING AVE,,915 BOLLING AVE,87487
-78.47406395,38.0218478,8951086,,1008, ,TUFTON,AVE, ,TUFTON AVE,,1008 TUFTON AVE,87488
-78.488354,38.03500543,8951087,,714, ,WEST,ST, ,WEST ST,,714 WEST ST,87489
-78.48640446,38.01754738,8951088,,521, ,ROUGEMONT,AVE, ,ROUGEMONT AVE,,521 ROUGEMONT AVE,87490
-78.49754705,38.01580283,8951089,,104, ,SLATE,PL, ,SLATE PL,,104 SLATE PL,87491
-78.49732021,38.01578543,8951090,,103, ,SLATE,PL, ,SLATE PL,,103 SLATE PL,87492
-78.49710857,38.01566263,8951091,,633, ,HARRIS,RD, ,HARRIS RD,,633 HARRIS RD,87493
-78.49518364,38.01521344,8951092,,107, ,LIDE,PL, ,LIDE PL,,107 LIDE PL,87494
-78.49602776,38.01520893,8951093,,643, ,HARRIS,RD, ,HARRIS RD,,643 HARRIS RD,87495
-78.49645168,38.01510069,8951094,,100, ,GRIMES,PL, ,GRIMES PL,,100 GRIMES PL,87496
-78.49725114,38.01501085,8951095,,105, ,GRIMES,PL, ,GRIMES PL,,105 GRIMES PL,87497
-78.51590012,38.02674981,8951096,,113, ,MAURY,AVE, ,MAURY AVE,,113 MAURY AVE,87498
-78.51594333,38.02677803,8951097,,115, ,MAURY,AVE, ,MAURY AVE,,115 MAURY AVE,87499
-78.48960092,38.04800745,8951098,,1628, ,OXFORD,RD, ,OXFORD RD,,1628 OXFORD RD,87500
-78.48935945,38.04794676,8951099,,1626, ,OXFORD,RD, ,OXFORD RD,,1626 OXFORD RD,87501
-78.48989121,38.04742312,8951100,,1633, ,MASON,LN, ,MASON LN,,1633 MASON LN,87502
-78.48818876,38.04760702,8951101,,1614, ,OXFORD,RD, ,OXFORD RD,,1614 OXFORD RD,87503
-78.47810581,38.02954537,8951102,,518,E,MAIN,ST, ,E MAIN ST,,518 E MAIN ST,87504
-78.47809327,38.02954123,8951103,,520,E,MAIN,ST, ,E MAIN ST,,520 E MAIN ST,87505
-78.48193853,38.03823869,8951104,,924, ,HARRIS,ST, ,HARRIS ST,,924 HARRIS ST,87506
-78.4818195,38.0311384,8951105,,111,W,MAIN,ST, ,W MAIN ST,,111 W MAIN ST,87507
-78.46932949,38.03033658,8951106,,1117, ,LITTLE HIGH,ST, ,LITTLE HIGH ST,,1117 LITTLE HIGH ST,87508
-78.47910383,38.03439487,8951107,,501, ,2ND,ST,NE,2ND ST NE,,501 2ND ST NE,87509
-78.46909861,38.02834915,8951108,,1200,E,JEFFERSON,ST, ,E JEFFERSON ST,,1200 E JEFFERSON ST,87510
-78.50379834,38.04333558,8951109,,27, ,UNIVERSITY,CIR, ,UNIVERSITY CIR,6,27 UNIVERSITY CIR #6,87511
-78.50310922,38.04304261,8951110,,32, ,UNIVERSITY,CIR, ,UNIVERSITY CIR,101,32 UNIVERSITY CIR #101,87512
-78.50310922,38.04304261,8951111,,32, ,UNIVERSITY,CIR, ,UNIVERSITY CIR,201,32 UNIVERSITY CIR #201,87513
-78.50310922,38.04304261,8951112,,32, ,UNIVERSITY,CIR, ,UNIVERSITY CIR,202,32 UNIVERSITY CIR #202,87514
-78.47351038,38.02681329,8951113,,204, ,DOUGLAS,AVE, ,DOUGLAS AVE,,204 DOUGLAS AVE,87469
-78.4842882,38.03062853,8951114,,250,W,MAIN,ST, ,W MAIN ST,503,250 W MAIN ST #503,87470
-78.4842882,38.03062853,8951115,,250,W,MAIN,ST, ,W MAIN ST,504,250 W MAIN ST #504,87471
-78.4842882,38.03062853,8951116,,250,W,MAIN,ST, ,W MAIN ST,702,250 W MAIN ST #702,87472
-78.4842882,38.03062853,8951117,,250,W,MAIN,ST, ,W MAIN ST,703,250 W MAIN ST #703,87473
-78.4856654,38.02302651,8951118,,900, ,1ST,ST,S,1ST ST S,D,900 1ST ST S #D,87474
-78.48587307,38.02263644,8951119,,904, ,1ST,ST,S,1ST ST S,B,904 1ST ST S #B,87475
-78.48823629,38.0312292,8951120,,515,W,MAIN,ST,,W MAIN ST,,515 W MAIN ST,87476
-78.48850917,38.03511328,8951121,,718, ,WEST,ST, ,WEST ST,,718 WEST ST,87524
-78.48440675,38.01799007,8951122,,1506, ,EARLY,ST, ,EARLY ST,,1506 EARLY ST,87525
-78.50295087,38.01138028,8951123,,1162, ,5TH,ST,SW,5TH ST SW,,1162 5TH ST SW,87526
-78.50731417,38.0269789,8951124,,111, ,DAVID,TER, ,DAVID TER,,111 DAVID TER,87527
-78.49119188,38.02418837,8951125,,730, ,5TH,ST,SW,5TH ST SW,,730 5TH ST SW,87528
-78.49032206,38.02404004,8951126,,709, ,RIDGE,ST, ,RIDGE ST,,709 RIDGE ST,87529
-78.49189657,38.02358277,8951127,,932, ,5TH,ST,SW,5TH ST SW,,932 5TH ST SW,87530
-78.50156819,38.05391939,8951128,,1149, ,MILLMONT,ST, ,MILLMONT ST,,1149 MILLMONT ST,87531
-78.50321684,38.05249387,8951129,,1111, ,MILLMONT,ST, ,MILLMONT ST,,1111 MILLMONT ST,87532
-78.48784306,38.03218917,8951130,,210, ,6TH,ST,NW,6TH ST NW,,210 6TH ST NW,87533
-78.48779313,38.03229864,8951131,,212, ,6TH,ST,NW,6TH ST NW,,212 6TH ST NW,87534
-78.48644827,38.03125496,8951132,,123, ,4TH,ST,NW,4TH ST NW,,123 4TH ST NW,87535
-78.48775263,38.03252889,8951133,,517, ,BROWN,ST, ,BROWN ST,,517 BROWN ST,87536
-78.4736587,38.01961039,8951134,,1104, ,BLENHEIM,AVE, ,BLENHEIM AVE,,1104 BLENHEIM AVE,87537
-78.4739301,38.01958664,8951135,,1202, ,MONTICELLO,AVE, ,MONTICELLO AVE,,1202 MONTICELLO AVE,87538
-78.4788894,38.01926152,8951136,,821, ,ALTAVISTA,AVE, ,ALTAVISTA AVE,,821 ALTAVISTA AVE,87539
-78.47561602,38.01947797,8951137,,1006, ,MONTROSE,AVE, ,MONTROSE AVE,,1006 MONTROSE AVE,87540
-78.47530401,38.01934658,8951138,,1010, ,MONTROSE,AVE, ,MONTROSE AVE,,1010 MONTROSE AVE,87541
-78.4797632,38.01934059,8951139,,808, ,ALTAVISTA,AVE, ,ALTAVISTA AVE,,808 ALTAVISTA AVE,87542
-78.49836598,38.03510124,8951140,,218, ,14TH,ST,NW,14TH ST NW,106,218 14TH ST NW #106,87543
-78.49836598,38.03510124,8951141,,218, ,14TH,ST,NW,14TH ST NW,107,218 14TH ST NW #107,87544
-78.49499219,38.02559522,8951142,,615, ,7 1/2,ST,SW,7 1/2 ST SW,B,615 7 1/2 ST SW #B,87545
-78.49515637,38.02625306,8951143,,610, ,9TH,ST,SW,9TH ST SW,A,610 9TH ST SW #A,87546
-78.49515637,38.02625306,8951144,,610, ,9TH,ST,SW,9TH ST SW,B,610 9TH ST SW #B,87547
-78.49622709,38.03651112,8951145,,1114, ,JOHN,ST, ,JOHN ST,E,1114 JOHN ST #E,87548
-78.49622709,38.03651112,8951146,,1114, ,JOHN,ST, ,JOHN ST,F,1114 JOHN ST #F,87549
-78.49651931,38.03623092,8951147,,1120, ,JOHN,ST, ,JOHN ST,B,1120 JOHN ST #B,87550
-78.49651931,38.03623092,8951148,,1120, ,JOHN,ST, ,JOHN ST,C,1120 JOHN ST #C,87551
-78.51131788,38.01803476,8951149,,2537, ,WOODLAND,DR, ,WOODLAND DR,,2537 WOODLAND DR,87552
-78.51080195,38.01790298,8951150,,2540, ,WOODLAND,DR, ,WOODLAND DR,,2540 WOODLAND DR,87553
-78.51068641,38.01774846,8951151,,2544, ,WOODLAND,DR, ,WOODLAND DR,,2544 WOODLAND DR,87554
-78.50945897,38.03173544,8951152,,112, ,STADIUM,RD, ,STADIUM RD,31,112 STADIUM RD #31,87555
-78.50945897,38.03173544,8951153,,112, ,STADIUM,RD, ,STADIUM RD,39,112 STADIUM RD #39,87556
-78.50924843,38.03167497,8951154,,110, ,STADIUM,RD, ,STADIUM RD,27,110 STADIUM RD #27,87557
-78.47337459,38.0371087,8951155,,610, ,LYONS,CT, ,LYONS CT,1,610 LYONS CT #1,87558
-78.4801417,38.02392659,8951156,,619, ,BOLLING,AVE, ,BOLLING AVE,B,619 BOLLING AVE #B,87559
-78.47143958,38.01805275,8951157,,122, ,DANBURY,CT, ,DANBURY CT,,122 DANBURY CT,87560
-78.48372152,38.03039782,8951158,,218,W,WATER,ST, ,W WATER ST,400,218 W WATER ST #400,87570
-78.46847599,38.02711794,8951159,,1215,E,MARKET,ST, ,E MARKET ST,A,1215 E MARKET ST #A,87571
-78.48617378,38.02209433,8951160,,908, ,1ST,ST,S,1ST ST S,B,908 1ST ST S #B,87572
-78.48589065,38.02236992,8951161,,912, ,1ST,ST,S,1ST ST S,B,912 1ST ST S #B,87573
-78.47314152,38.02886372,8951162,,1001,E,MARKET,ST, ,E MARKET ST,6,1001 E MARKET ST #6,87574
-78.47314152,38.02886372,8951163,,1001,E,MARKET,ST, ,E MARKET ST,7,1001 E MARKET ST #7,87575
-78.50546721,38.04839989,8951164,,1932, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,3,1932 ARLINGTON BLVD #3,87576
-78.50546721,38.04839989,8951165,,1932, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,4,1932 ARLINGTON BLVD #4,87577
-78.50134877,38.04563469,8951166,,1848, ,FENDALL,AVE, ,FENDALL AVE,,1848 FENDALL AVE,87578
-78.50182168,38.04533063,8951167,,1900, ,EDGEWOOD,LN, ,EDGEWOOD LN,,1900 EDGEWOOD LN,87579
-78.50298939,38.04535451,8951168,,1871, ,WAYSIDE,PL, ,WAYSIDE PL,,1871 WAYSIDE PL,87580
-78.46776898,38.01843432,8951169,,1418, ,HAMPTON,ST, ,HAMPTON ST,,1418 HAMPTON ST,87581
-78.47041293,38.01790575,8951170,,905, ,RIVES,ST, ,RIVES ST,,905 RIVES ST,87582
-78.5076994,38.02089106,8951171,,902, ,RAINIER,RD, ,RAINIER RD,,902 RAINIER RD,87583
-78.50746348,38.0195795,8951172,,703, ,RAINIER,RD, ,RAINIER RD,,703 RAINIER RD,87584
-78.49292636,38.04556423,8951173,,1224, ,PRESTON,AVE, ,PRESTON AVE,B,1224 PRESTON AVE #B,81572
-78.4613141,38.04262718,8951174,,1039, ,LOCUST,AVE, ,LOCUST AVE,B,1039 LOCUST AVE #B,81573
-78.49611317,38.02203287,8951175,,786, ,PROSPECT,AVE, ,PROSPECT AVE,,786 PROSPECT AVE,81537
-78.46295697,38.0237482,8951176,,1520,E,MARKET,ST, ,E MARKET ST,201,1520 E MARKET ST #201,81538
-78.48474575,38.0403708,8951177,,1000, ,ROSE HILL,DR, ,ROSE HILL DR,,1000 ROSE HILL DR,81539
-78.47242104,38.02861042,8951178,,1015,E,MARKET,ST, ,E MARKET ST,,1015 E MARKET ST,81540
-78.46295697,38.0237482,8951179,,1520,E,MARKET,ST, ,E MARKET ST,202,1520 E MARKET ST #202,81541
-78.46295697,38.0237482,8951180,,1520,E,MARKET,ST, ,E MARKET ST,203,1520 E MARKET ST #203,81542
-78.46668521,38.06415986,8951181,,2300, ,TARLETON,DR, ,TARLETON DR,,2300 TARLETON DR,81543
-78.47264188,38.01946407,8951182,,1400, ,MONTICELLO,RD, ,MONTICELLO RD,101,1400 MONTICELLO RD #101,81583
-78.47264188,38.01946407,8951183,,1400, ,MONTICELLO,RD, ,MONTICELLO RD,102,1400 MONTICELLO RD #102,81584
-78.47264188,38.01946407,8951184,,1400, ,MONTICELLO,RD, ,MONTICELLO RD,103,1400 MONTICELLO RD #103,81585
-78.47264188,38.01946407,8951185,,1400, ,MONTICELLO,RD, ,MONTICELLO RD,104,1400 MONTICELLO RD #104,81586
